mixture_ID,source_1_path,source_2_path,noise_path
460_172359_000016_000001_1867_154075_000027_000006_209c010p_2.3645_01vc020u_-2.3645.wav,train-clean-100/460/172359/460_172359_000016_000001.wav,train-clean-100/1867/154075/1867_154075_000027_000006.wav,tr/209c010p_2.3645_01vc020u_-2.3645.wav
403_126855_000014_000000_887_123291_000017_000006_406c020q_2.0513_20sc010q_-2.0513sp12.wav,train-clean-100/403/126855/403_126855_000014_000000.wav,train-clean-100/887/123291/887_123291_000017_000006.wav,tr/406c020q_2.0513_20sc010q_-2.0513sp12.wav
6019_3185_000027_000005_3112_9554_000003_000000_019o031a_0.27588_01vo030q_-0.27588sp12.wav,train-clean-100/6019/3185/6019_3185_000027_000005.wav,train-clean-100/3112/9554/3112_9554_000003_000000.wav,tr/019o031a_0.27588_01vo030q_-0.27588sp12.wav
7059_77900_000014_000002_625_132112_000014_000015_01zo0307_2.4943_029c020y_-2.4943sp12.wav,train-clean-100/7059/77900/7059_77900_000014_000002.wav,train-clean-100/625/132112/625_132112_000014_000015.wav,tr/01zo0307_2.4943_029c020y_-2.4943sp12.wav
8123_275209_000043_000001_6209_34601_000054_000001_20gc0109_0.23743_01yc020t_-0.23743sp12.wav,train-clean-100/8123/275209/8123_275209_000043_000001.wav,train-clean-100/6209/34601/6209_34601_000054_000001.wav,tr/20gc0109_0.23743_01yc020t_-0.23743sp12.wav
4830_25898_000015_000000_2911_15084_000008_000000_01yc020i_0.27685_20vo0107_-0.27685sp12.wav,train-clean-100/4830/25898/4830_25898_000015_000000.wav,train-clean-100/2911/15084/2911_15084_000008_000000.wav,tr/01yc020i_0.27685_20vo0107_-0.27685sp12.wav
3947_13262_000022_000001_8747_293952_000006_000000_20ha0112_0.16442_01kc021c_-0.16442sp12.wav,train-clean-100/3947/13262/3947_13262_000022_000001.wav,train-clean-100/8747/293952/8747_293952_000006_000000.wav,tr/20ha0112_0.16442_01kc021c_-0.16442sp12.wav
8797_294123_000035_000005_4680_16026_000026_000000_023c020y_1.663_40hc020s_-1.663.wav,train-clean-100/8797/294123/8797_294123_000035_000005.wav,train-clean-100/4680/16026/4680_16026_000026_000000.wav,tr/023c020y_1.663_40hc020s_-1.663.wav
3607_29116_000050_000003_6081_42010_000028_000002_20fa0113_1.5782_20oa010b_-1.5782sp12.wav,train-clean-100/3607/29116/3607_29116_000050_000003.wav,train-clean-100/6081/42010/6081_42010_000028_000002.wav,tr/20fa0113_1.5782_20oa010b_-1.5782sp12.wav
8838_298545_000034_000003_3112_9555_000017_000012_204a010g_0.084454_021c0215_-0.084454sp12.wav,train-clean-100/8838/298545/8838_298545_000034_000003.wav,train-clean-100/3112/9555/3112_9555_000017_000012.wav,tr/204a010g_0.084454_021c0215_-0.084454sp12.wav
298_126790_000035_000001_2416_152139_000020_000000_408a010s_0.56205_029o031c_-0.56205sp12.wav,train-clean-100/298/126790/298_126790_000035_000001.wav,train-clean-100/2416/152139/2416_152139_000020_000000.wav,tr/408a010s_0.56205_029o031c_-0.56205sp12.wav
7078_271888_000061_000000_8123_275193_000016_000004_40mo0314_1.6839_20fa010y_-1.6839sp12.wav,train-clean-100/7078/271888/7078_271888_000061_000000.wav,train-clean-100/8123/275193/8123_275193_000016_000004.wav,tr/40mo0314_1.6839_20fa010y_-1.6839sp12.wav
839_130898_000032_000000_2817_142371_000023_000000_01mc020h_1.9273_20hc010k_-1.9273sp12.wav,train-clean-100/839/130898/839_130898_000032_000000.wav,train-clean-100/2817/142371/2817_142371_000023_000000.wav,tr/01mc020h_1.9273_20hc010k_-1.9273sp12.wav
6209_34601_000105_000000_1553_140047_000019_000000_204c0103_0.56027_20vo010f_-0.56027sp12.wav,train-clean-100/6209/34601/6209_34601_000105_000000.wav,train-clean-100/1553/140047/1553_140047_000019_000000.wav,tr/204c0103_0.56027_20vo010f_-0.56027sp12.wav
1183_128659_000052_000001_2182_181173_000002_000002_20jc010b_1.8149_406c0218_-1.8149sp12.wav,train-clean-100/1183/128659/1183_128659_000052_000001.wav,train-clean-100/2182/181173/2182_181173_000002_000002.wav,tr/20jc010b_1.8149_406c0218_-1.8149sp12.wav
446_123502_000012_000000_3723_171631_000016_000001_401c020i_0.70427_01wc020s_-0.70427sp12.wav,train-clean-100/446/123502/446_123502_000012_000000.wav,train-clean-100/3723/171631/3723_171631_000016_000001.wav,tr/401c020i_0.70427_01wc020s_-0.70427sp12.wav
7190_90543_000041_000001_4441_76262_000069_000000_01nc020m_2.4623_017c0218_-2.4623sp12.wav,train-clean-100/7190/90543/7190_90543_000041_000001.wav,train-clean-100/4441/76262/4441_76262_000069_000000.wav,tr/01nc020m_2.4623_017c0218_-2.4623sp12.wav
1553_140048_000048_000000_2836_5354_000013_000000_40ja010g_0.0076839_013c021c_-0.0076839sp12.wav,train-clean-100/1553/140048/1553_140048_000048_000000.wav,train-clean-100/2836/5354/2836_5354_000013_000000.wav,tr/40ja010g_0.0076839_013c021c_-0.0076839sp12.wav
3830_12530_000012_000000_6181_216552_000048_000000_204o010k_0.075108_01zo0309_-0.075108sp12.wav,train-clean-100/3830/12530/3830_12530_000012_000000.wav,train-clean-100/6181/216552/6181_216552_000048_000000.wav,tr/204o010k_0.075108_01zo0309_-0.075108sp12.wav
5322_7678_000007_000003_201_127786_000012_000001_40ea010m_1.9697_01dc020j_-1.9697sp12.wav,train-clean-100/5322/7678/5322_7678_000007_000003.wav,train-clean-100/201/127786/201_127786_000012_000001.wav,tr/40ea010m_1.9697_01dc020j_-1.9697sp12.wav
2136_5143_000021_000000_1553_140047_000003_000003_027o0319_0.54789_024c020l_-0.54789.wav,train-clean-100/2136/5143/2136_5143_000021_000000.wav,train-clean-100/1553/140047/1553_140047_000003_000003.wav,tr/027o0319_0.54789_024c020l_-0.54789.wav
1069_133699_000004_000005_3168_173564_000007_000000_01nc020a_0.54104_01io030p_-0.54104sp12.wav,train-clean-100/1069/133699/1069_133699_000004_000005.wav,train-clean-100/3168/173564/3168_173564_000007_000000.wav,tr/01nc020a_0.54104_01io030p_-0.54104sp12.wav
78_368_000011_000010_7312_92432_000005_000002_014a0113_0.78145_40jc0202_-0.78145sp12.wav,train-clean-100/78/368/78_368_000011_000010.wav,train-clean-100/7312/92432/7312_92432_000005_000002.wav,tr/014a0113_0.78145_40jc0202_-0.78145sp12.wav
1867_154071_000038_000000_8063_274115_000080_000000_206c010d_1.3162_20ho0103_-1.3162sp12.wav,train-clean-100/1867/154071/1867_154071_000038_000000.wav,train-clean-100/8063/274115/8063_274115_000080_000000.wav,tr/206c010d_1.3162_20ho0103_-1.3162sp12.wav
40_222_000012_000000_8063_274116_000008_000000_40cc0218_0.76714_021c020p_-0.76714sp12.wav,train-clean-100/40/222/40_222_000012_000000.wav,train-clean-100/8063/274116/8063_274116_000008_000000.wav,tr/40cc0218_0.76714_021c020p_-0.76714sp12.wav
4214_7146_000026_000001_625_132118_000016_000003_20sc010m_0.63781_40oc0206_-0.63781sp12.wav,train-clean-100/4214/7146/4214_7146_000026_000001.wav,train-clean-100/625/132118/625_132118_000016_000003.wav,tr/20sc010m_0.63781_40oc0206_-0.63781sp12.wav
1970_26100_000076_000003_87_121553_000184_000000_01sa010m_2.0198_20sa0110_-2.0198sp12.wav,train-clean-100/1970/26100/1970_26100_000076_000003.wav,train-clean-100/87/121553/87_121553_000184_000000.wav,tr/01sa010m_2.0198_20sa0110_-2.0198sp12.wav
3168_173565_000022_000001_7078_271888_000057_000001_20ic010c_2.1956_013c020y_-2.1956.wav,train-clean-100/3168/173565/3168_173565_000022_000001.wav,train-clean-100/7078/271888/7078_271888_000057_000001.wav,tr/20ic010c_2.1956_013c020y_-2.1956.wav
5867_48852_000035_000005_4088_158079_000148_000000_40eo030u_0.76285_01ec021c_-0.76285.wav,train-clean-100/5867/48852/5867_48852_000035_000005.wav,train-clean-100/4088/158079/4088_158079_000148_000000.wav,tr/40eo030u_0.76285_01ec021c_-0.76285.wav
5390_30096_000028_000001_7190_90543_000035_000001_40ja0103_0.42698_40co030v_-0.42698sp12.wav,train-clean-100/5390/30096/5390_30096_000028_000001.wav,train-clean-100/7190/90543/7190_90543_000035_000001.wav,tr/40ja0103_0.42698_40co030v_-0.42698sp12.wav
6147_34607_000009_000003_2518_154825_000019_000001_01mc0207_1.6611_01nc020y_-1.6611sp12.wav,train-clean-100/6147/34607/6147_34607_000009_000003.wav,train-clean-100/2518/154825/2518_154825_000019_000001.wav,tr/01mc0207_1.6611_01nc020y_-1.6611sp12.wav
909_131041_000012_000004_1502_122619_000020_000000_207o010e_1.6988_40pa0113_-1.6988sp12.wav,train-clean-100/909/131041/909_131041_000012_000004.wav,train-clean-100/1502/122619/1502_122619_000020_000000.wav,tr/207o010e_1.6988_40pa0113_-1.6988sp12.wav
229_130880_000086_000000_1963_142393_000005_000000_01qo0319_1.312_20cc010f_-1.312.wav,train-clean-100/229/130880/229_130880_000086_000000.wav,train-clean-100/1963/142393/1963_142393_000005_000000.wav,tr/01qo0319_1.312_20cc010f_-1.312.wav
412_126975_000059_000002_2159_179154_000012_000006_01va0102_2.3761_017a010s_-2.3761sp12.wav,train-clean-100/412/126975/412_126975_000059_000002.wav,train-clean-100/2159/179154/2159_179154_000012_000006.wav,tr/01va0102_2.3761_017a010s_-2.3761sp12.wav
3607_29116_000036_000000_322_124146_000024_000000_028c0217_0.60737_029c021b_-0.60737sp12.wav,train-clean-100/3607/29116/3607_29116_000036_000000.wav,train-clean-100/322/124146/322_124146_000024_000000.wav,tr/028c0217_0.60737_029c021b_-0.60737sp12.wav
8063_274112_000140_000000_5652_19215_000013_000000_408c0214_1.647_021c0214_-1.647sp12.wav,train-clean-100/8063/274112/8063_274112_000140_000000.wav,train-clean-100/5652/19215/5652_19215_000013_000000.wav,tr/408c0214_1.647_021c0214_-1.647sp12.wav
226_122538_000032_000008_26_496_000026_000000_01oc020z_1.8025_20qo010g_-1.8025sp12.wav,train-clean-100/226/122538/226_122538_000032_000008.wav,train-clean-100/26/496/26_496_000026_000000.wav,tr/01oc020z_1.8025_20qo010g_-1.8025sp12.wav
4640_19188_000010_000002_40_121026_000190_000002_20fa010y_0.12875_408c020y_-0.12875sp12.wav,train-clean-100/4640/19188/4640_19188_000010_000002.wav,train-clean-100/40/121026/40_121026_000190_000002.wav,tr/20fa010y_0.12875_408c020y_-0.12875sp12.wav
4088_158077_000099_000000_229_130880_000094_000000_20ga010y_1.0853_403c0207_-1.0853sp12.wav,train-clean-100/4088/158077/4088_158077_000099_000000.wav,train-clean-100/229/130880/229_130880_000094_000000.wav,tr/20ga010y_1.0853_403c0207_-1.0853sp12.wav
4859_26870_000017_000009_2159_179154_000019_000003_408c0219_2.4465_01mc020a_-2.4465sp12.wav,train-clean-100/4859/26870/4859_26870_000017_000009.wav,train-clean-100/2159/179154/2159_179154_000019_000003.wav,tr/408c0219_2.4465_01mc020a_-2.4465sp12.wav
3526_176653_000089_000001_5049_25947_000018_000006_20uo0109_0.72043_406o030a_-0.72043sp12.wav,train-clean-100/3526/176653/3526_176653_000089_000001.wav,train-clean-100/5049/25947/5049_25947_000018_000006.wav,tr/20uo0109_0.72043_406o030a_-0.72043sp12.wav
2436_2476_000041_000001_1069_133699_000067_000010_40ca0113_2.4486_023c020v_-2.4486sp12.wav,train-clean-100/2436/2476/2436_2476_000041_000001.wav,train-clean-100/1069/133699/1069_133699_000067_000010.wav,tr/40ca0113_2.4486_023c020v_-2.4486sp12.wav
4853_29413_000017_000012_60_121082_000048_000000_20da010m_0.17887_403c020r_-0.17887sp12.wav,train-clean-100/4853/29413/4853_29413_000017_000012.wav,train-clean-100/60/121082/60_121082_000048_000000.wav,tr/20da010m_0.17887_403c020r_-0.17887sp12.wav
831_130739_000009_000002_839_130898_000042_000001_20oc010l_2.1451_020a0105_-2.1451sp12.wav,train-clean-100/831/130739/831_130739_000009_000002.wav,train-clean-100/839/130898/839_130898_000042_000001.wav,tr/20oc010l_2.1451_020a0105_-2.1451sp12.wav
2514_149482_000023_000011_2436_2481_000019_000002_20ga010q_2.0398_01ia010g_-2.0398sp12.wav,train-clean-100/2514/149482/2514_149482_000023_000011.wav,train-clean-100/2436/2481/2436_2481_000019_000002.wav,tr/20ga010q_2.0398_01ia010g_-2.0398sp12.wav
6385_220959_000003_000005_1098_133695_000031_000002_40hc0201_1.3028_20pc0101_-1.3028sp08.wav,train-clean-100/6385/220959/6385_220959_000003_000005.wav,train-clean-100/1098/133695/1098_133695_000031_000002.wav,tr/40hc0201_1.3028_20pc0101_-1.3028sp08.wav
5652_39938_000016_000007_229_130880_000104_000000_408o031b_0.28995_01pc0207_-0.28995sp12.wav,train-clean-100/5652/39938/5652_39938_000016_000007.wav,train-clean-100/229/130880/229_130880_000104_000000.wav,tr/408o031b_0.28995_01pc0207_-0.28995sp12.wav
6081_41997_000020_000002_6925_80680_000012_000000_20oa010g_2.4151_40nc021d_-2.4151sp12.wav,train-clean-100/6081/41997/6081_41997_000020_000002.wav,train-clean-100/6925/80680/6925_80680_000012_000000.wav,tr/20oa010g_2.4151_40nc021d_-2.4151sp12.wav
6818_76332_000022_000004_2436_2481_000019_000002_016c0210_1.4407_40ec0214_-1.4407sp12.wav,train-clean-100/6818/76332/6818_76332_000022_000004.wav,train-clean-100/2436/2481/2436_2481_000019_000002.wav,tr/016c0210_1.4407_40ec0214_-1.4407sp12.wav
2893_139322_000013_000000_83_11691_000070_000000_013c020p_0.39169_209c010p_-0.39169sp12.wav,train-clean-100/2893/139322/2893_139322_000013_000000.wav,train-clean-100/83/11691/83_11691_000070_000000.wav,tr/013c020p_0.39169_209c010p_-0.39169sp12.wav
669_129074_000039_000001_7780_274562_000008_000018_40mc0211_1.6713_20pc010d_-1.6713sp12.wav,train-clean-100/669/129074/669_129074_000039_000001.wav,train-clean-100/7780/274562/7780_274562_000008_000018.wav,tr/40mc0211_1.6713_20pc010d_-1.6713sp12.wav
60_121082_000090_000002_374_180298_000016_000002_01xc0212_1.0701_20ro0105_-1.0701sp12.wav,train-clean-100/60/121082/60_121082_000090_000002.wav,train-clean-100/374/180298/374_180298_000016_000002.wav,tr/01xc0212_1.0701_20ro0105_-1.0701sp12.wav
1034_121119_000052_000002_1841_150351_000006_000002_01tc021g_0.95814_20to0105_-0.95814sp12.wav,train-clean-100/1034/121119/1034_121119_000052_000002.wav,train-clean-100/1841/150351/1841_150351_000006_000002.wav,tr/01tc021g_0.95814_20to0105_-0.95814sp12.wav
322_124146_000007_000002_2002_139469_000019_000007_404a010j_1.7799_403o030g_-1.7799sp12.wav,train-clean-100/322/124146/322_124146_000007_000002.wav,train-clean-100/2002/139469/2002_139469_000019_000007.wav,tr/404a010j_1.7799_403o030g_-1.7799sp12.wav
8123_275216_000039_000002_3242_67153_000007_000006_02cc020r_1.9227_407c020y_-1.9227sp12.wav,train-clean-100/8123/275216/8123_275216_000039_000002.wav,train-clean-100/3242/67153/3242_67153_000007_000006.wav,tr/02cc020r_1.9227_407c020y_-1.9227sp12.wav
4441_76263_000105_000000_4195_17507_000020_000001_019o0313_1.2228_20po010b_-1.2228sp12.wav,train-clean-100/4441/76263/4441_76263_000105_000000.wav,train-clean-100/4195/17507/4195_17507_000020_000001.wav,tr/019o0313_1.2228_20po010b_-1.2228sp12.wav
226_122538_000030_000004_909_131044_000016_000001_02cc020r_1.7271_018c020a_-1.7271sp12.wav,train-clean-100/226/122538/226_122538_000030_000004.wav,train-clean-100/909/131044/909_131044_000016_000001.wav,tr/02cc020r_1.7271_018c020a_-1.7271sp12.wav
2514_149482_000004_000007_3723_171115_000003_000001_40ca0110_0.46072_409o030w_-0.46072sp12.wav,train-clean-100/2514/149482/2514_149482_000004_000007.wav,train-clean-100/3723/171115/3723_171115_000003_000001.wav,tr/40ca0110_0.46072_409o030w_-0.46072sp12.wav
7178_34644_000102_000000_669_129061_000026_000000_20fa010u_0.10958_01ro0313_-0.10958sp12.wav,train-clean-100/7178/34644/7178_34644_000102_000000.wav,train-clean-100/669/129061/669_129061_000026_000000.wav,tr/20fa010u_0.10958_01ro0313_-0.10958sp12.wav
8312_279791_000042_000002_3240_131231_000066_000000_20bo0102_1.9962_01do030k_-1.9962sp12.wav,train-clean-100/8312/279791/8312_279791_000042_000002.wav,train-clean-100/3240/131231/3240_131231_000066_000000.wav,tr/20bo0102_1.9962_01do030k_-1.9962sp12.wav
2391_145015_000018_000008_307_127535_000026_000000_027a0102_1.9898_01wc0213_-1.9898sp12.wav,train-clean-100/2391/145015/2391_145015_000018_000008.wav,train-clean-100/307/127535/307_127535_000026_000000.wav,tr/027a0102_1.9898_01wc0213_-1.9898sp12.wav
7800_283493_000016_000000_6000_55211_000031_000001_405a0112_0.79993_403c020p_-0.79993sp12.wav,train-clean-100/7800/283493/7800_283493_000016_000000.wav,train-clean-100/6000/55211/6000_55211_000031_000001.wav,tr/405a0112_0.79993_403c020p_-0.79993sp12.wav
250_142286_000016_000000_3436_172171_000014_000002_40ha0102_1.5825_406o0309_-1.5825sp12.wav,train-clean-100/250/142286/250_142286_000016_000000.wav,train-clean-100/3436/172171/3436_172171_000014_000002.wav,tr/40ha0102_1.5825_406o0309_-1.5825sp12.wav
6019_3185_000026_000005_7148_82991_000014_000003_206o0103_0.72291_01nc020h_-0.72291sp12.wav,train-clean-100/6019/3185/6019_3185_000026_000005.wav,train-clean-100/7148/82991/7148_82991_000014_000003.wav,tr/206o0103_0.72291_01nc020h_-0.72291sp12.wav
5393_19219_000047_000088_8630_305212_000011_000004_01mc0217_1.8748_023o0309_-1.8748sp12.wav,train-clean-100/5393/19219/5393_19219_000047_000088.wav,train-clean-100/8630/305212/8630_305212_000011_000004.wav,tr/01mc0217_1.8748_023o0309_-1.8748sp12.wav
6147_34606_000008_000004_200_126784_000055_000000_40dc020a_1.5386_207c0107_-1.5386sp12.wav,train-clean-100/6147/34606/6147_34606_000008_000004.wav,train-clean-100/200/126784/200_126784_000055_000000.wav,tr/40dc020a_1.5386_207c0107_-1.5386sp12.wav
2289_152258_000043_000000_5322_7679_000017_000001_012a0101_1.124_01qo0305_-1.124sp12.wav,train-clean-100/2289/152258/2289_152258_000043_000000.wav,train-clean-100/5322/7679/5322_7679_000017_000001.wav,tr/012a0101_1.124_01qo0305_-1.124sp12.wav
1455_138263_000029_000000_1963_142393_000016_000004_40pa010z_1.0415_01ec020u_-1.0415sp12.wav,train-clean-100/1455/138263/1455_138263_000029_000000.wav,train-clean-100/1963/142393/1963_142393_000016_000004.wav,tr/40pa010z_1.0415_01ec020u_-1.0415sp12.wav
4853_29413_000046_000001_5652_19215_000032_000000_204a010p_2.3838_019o0318_-2.3838sp12.wav,train-clean-100/4853/29413/4853_29413_000046_000001.wav,train-clean-100/5652/19215/5652_19215_000032_000000.wav,tr/204a010p_2.3838_019o0318_-2.3838sp12.wav
8797_294123_000015_000003_6415_111615_000009_000002_40oc0215_0.017793_023c0218_-0.017793sp12.wav,train-clean-100/8797/294123/8797_294123_000015_000003.wav,train-clean-100/6415/111615/6415_111615_000009_000002.wav,tr/40oc0215_0.017793_023c0218_-0.017793sp12.wav
6272_70171_000024_000004_3436_172171_000008_000020_40dc021c_1.5946_209a0114_-1.5946sp12.wav,train-clean-100/6272/70171/6272_70171_000024_000004.wav,train-clean-100/3436/172171/3436_172171_000008_000020.wav,tr/40dc021c_1.5946_209a0114_-1.5946sp12.wav
78_369_000023_000006_3240_131231_000054_000002_208a010a_0.28507_01mo030n_-0.28507sp12.wav,train-clean-100/78/369/78_369_000023_000006.wav,train-clean-100/3240/131231/3240_131231_000054_000002.wav,tr/208a010a_0.28507_01mo030n_-0.28507sp12.wav
1081_128618_000024_000003_7859_102519_000018_000003_20fa010k_2.0092_401c020i_-2.0092sp12.wav,train-clean-100/1081/128618/1081_128618_000024_000003.wav,train-clean-100/7859/102519/7859_102519_000018_000003.wav,tr/20fa010k_2.0092_401c020i_-2.0092sp12.wav
1553_140047_000004_000002_6147_34607_000005_000000_023o030p_0.36166_01po0303_-0.36166sp12.wav,train-clean-100/1553/140047/1553_140047_000004_000002.wav,train-clean-100/6147/34607/6147_34607_000005_000000.wav,tr/023o030p_0.36166_01po0303_-0.36166sp12.wav
374_180299_000021_000001_8770_295462_000038_000000_20go0106_0.45341_01mc020w_-0.45341sp12.wav,train-clean-100/374/180299/374_180299_000021_000001.wav,train-clean-100/8770/295462/8770_295462_000038_000000.wav,tr/20go0106_0.45341_01mc020w_-0.45341sp12.wav
1455_138263_000012_000000_2416_152137_000027_000001_20ta010a_0.73472_024o0317_-0.73472sp12.wav,train-clean-100/1455/138263/1455_138263_000012_000000.wav,train-clean-100/2416/152137/2416_152137_000027_000001.wav,tr/20ta010a_0.73472_024o0317_-0.73472sp12.wav
4297_13006_000065_000005_3664_178355_000016_000004_208a0102_0.95749_20to0104_-0.95749sp12.wav,train-clean-100/4297/13006/4297_13006_000065_000005.wav,train-clean-100/3664/178355/3664_178355_000016_000004.wav,tr/208a0102_0.95749_20to0104_-0.95749sp12.wav
8630_305213_000004_000004_1040_133433_000129_000000_01yc021a_0.39089_02dc020g_-0.39089.wav,train-clean-100/8630/305213/8630_305213_000004_000004.wav,train-clean-100/1040/133433/1040_133433_000129_000000.wav,tr/01yc021a_0.39089_02dc020g_-0.39089.wav
426_122821_000011_000004_229_130880_000062_000001_01sc0202_2.3194_20ro0105_-2.3194sp12.wav,train-clean-100/426/122821/426_122821_000011_000004.wav,train-clean-100/229/130880/229_130880_000062_000001.wav,tr/01sc0202_2.3194_20ro0105_-2.3194sp12.wav
7190_90543_000079_000002_7794_295955_000002_000009_20cc010c_1.1281_01rc0217_-1.1281sp12.wav,train-clean-100/7190/90543/7190_90543_000079_000002.wav,train-clean-100/7794/295955/7794_295955_000002_000009.wav,tr/20cc010c_1.1281_01rc0217_-1.1281sp12.wav
8098_278252_000036_000005_7402_90848_000023_000000_01sc020f_0.2435_01uc020x_-0.2435sp12.wav,train-clean-100/8098/278252/8098_278252_000036_000005.wav,train-clean-100/7402/90848/7402_90848_000023_000000.wav,tr/01sc020f_0.2435_01uc020x_-0.2435sp12.wav
