mixture_ID,source_1_path,source_1_gain,source_2_path,source_2_gain,noise_path,noise_gain
1334_135589_000062_000002.wav_8088_284756_000052_000000.wav,train-clean-100/1334/135589/1334_135589_000062_000002.wav,0.22305596395138663,train-clean-100/8088/284756/8088_284756_000052_000000.wav,0.41599337571677414,tr/01ao030n_0.94417_017c021c_-0.94417.wav,0.40699977025511735
40_121026_000153_000000.wav_7859_102521_000017_000006.wav,train-clean-100/40/121026/40_121026_000153_000000.wav,0.18204312002551645,train-clean-100/7859/102521/7859_102521_000017_000006.wav,0.27666421980677686,tr/408a010u_1.4481_20so010l_-1.4481.wav,1.4032711213230136
7517_100429_000004_000005.wav_4137_11701_000055_000001.wav,train-clean-100/7517/100429/7517_100429_000004_000005.wav,0.1962973637466683,train-clean-100/4137/11701/4137_11701_000055_000001.wav,0.1948541748017548,tr/029o0311_1.5294_01ec0205_-1.5294.wav,1.8698247208161556
3879_173592_000006_000001.wav_1088_134318_000019_000001.wav,train-clean-100/3879/173592/3879_173592_000006_000001.wav,0.33485248456386796,train-clean-100/1088/134318/1088_134318_000019_000001.wav,0.1844347009340571,tr/016o0303_2.2433_012a0109_-2.2433.wav,1.4869325941550382
1334_135589_000062_000001.wav_2893_139310_000003_000003.wav,train-clean-100/1334/135589/1334_135589_000062_000001.wav,0.2356639608604567,train-clean-100/2893/139310/2893_139310_000003_000003.wav,0.31719850836655666,tr/205c010a_0.13196_017o0318_-0.13196.wav,2.174861058287265
40_222_000038_000002.wav_911_128684_000015_000004.wav,train-clean-100/40/222/40_222_000038_000002.wav,0.26843971568982106,train-clean-100/911/128684/911_128684_000015_000004.wav,0.5034474860742029,tr/01jo031a_0.75071_013o0318_-0.75071.wav,0.9050242037882418
5678_43302_000061_000002.wav_669_129074_000007_000005.wav,train-clean-100/5678/43302/5678_43302_000061_000002.wav,0.611291855661031,train-clean-100/669/129074/669_129074_000007_000005.wav,0.21084820312660876,tr/20jc0101_2.2368_208o0102_-2.2368.wav,2.139297466736734
5867_48852_000039_000003.wav_7794_295947_000034_000000.wav,train-clean-100/5867/48852/5867_48852_000039_000003.wav,0.3991200791642706,train-clean-100/7794/295947/7794_295947_000034_000000.wav,0.17096023809803723,tr/025c0201_2.0065_40mo030c_-2.0065.wav,1.7607633385438715
3112_9555_000023_000006.wav_730_358_000013_000002.wav,train-clean-100/3112/9555/3112_9555_000023_000006.wav,0.33410051905040894,train-clean-100/730/358/730_358_000013_000002.wav,0.14733979139786477,tr/01fc0202_0.75632_027o0317_-0.75632.wav,1.7429837159519794
7505_258964_000026_000005.wav_7800_283478_000025_000002.wav,train-clean-100/7505/258964/7505_258964_000026_000005.wav,0.17259113477305799,train-clean-100/7800/283478/7800_283478_000025_000002.wav,0.1741105177842667,tr/40jo030l_2.3267_40pc020i_-2.3267.wav,0.9633954289114965
3374_298026_000002_000005.wav_831_130746_000034_000005.wav,train-clean-100/3374/298026/3374_298026_000002_000005.wav,0.18238758486042292,train-clean-100/831/130746/831_130746_000034_000005.wav,0.46432573998158244,tr/40lo0302_0.77953_20uc0102_-0.77953.wav,1.1977703643989237
911_128684_000012_000011.wav_7800_283492_000036_000004.wav,train-clean-100/911/128684/911_128684_000012_000011.wav,0.6460393130801206,train-clean-100/7800/283492/7800_283492_000036_000004.wav,0.231316778105824,tr/01lo030x_2.1792_408o030h_-2.1792.wav,1.0855040691243485
8630_305212_000015_000005.wav_7505_258958_000006_000008.wav,train-clean-100/8630/305212/8630_305212_000015_000005.wav,0.3308006431567429,train-clean-100/7505/258958/7505_258958_000006_000008.wav,0.4968510050209089,tr/20fa010a_0.038006_20lo010h_-0.038006.wav,2.103647167231151
6818_76332_000026_000001.wav_7078_271888_000098_000001.wav,train-clean-100/6818/76332/6818_76332_000026_000001.wav,0.46025692262114676,train-clean-100/7078/271888/7078_271888_000098_000001.wav,0.3779588589612934,tr/01ka0114_0.014247_01nc0216_-0.014247.wav,1.4476429508365538
1116_137572_000043_000000.wav_200_124140_000001_000003.wav,train-clean-100/1116/137572/1116_137572_000043_000000.wav,0.42917541646273427,train-clean-100/200/124140/200_124140_000001_000003.wav,0.4759321356983433,tr/017c020g_1.2385_01lo030b_-1.2385.wav,2.90197859241897
6367_65536_000023_000008.wav_7067_76048_000044_000005.wav,train-clean-100/6367/65536/6367_65536_000023_000008.wav,0.2527979043403288,train-clean-100/7067/76048/7067_76048_000044_000005.wav,0.21746840376055118,tr/20ia010z_0.59067_20uo010i_-0.59067.wav,0.8568293742557126
4267_287369_000030_000000.wav_1841_159771_000039_000000.wav,train-clean-100/4267/287369/4267_287369_000030_000000.wav,0.25942276507615747,train-clean-100/1841/159771/1841_159771_000039_000000.wav,0.2114737094030877,tr/01do031b_1.5654_01wo030y_-1.5654.wav,1.1094360257422802
2007_132570_000043_000003.wav_2893_139310_000032_000003.wav,train-clean-100/2007/132570/2007_132570_000043_000003.wav,0.4210579873909364,train-clean-100/2893/139310/2893_139310_000032_000003.wav,0.43432101036476206,tr/01mc0215_1.2722_022a010f_-1.2722.wav,1.914186588682552
8063_274115_000073_000000.wav_7859_102519_000022_000001.wav,train-clean-100/8063/274115/8063_274115_000073_000000.wav,0.345865627409103,train-clean-100/7859/102519/7859_102519_000022_000001.wav,0.27788558142337094,tr/027o0309_1.4765_01uo0303_-1.4765.wav,0.8121811623607981
3242_67168_000028_000001.wav_254_27760_000016_000002.wav,train-clean-100/3242/67168/3242_67168_000028_000001.wav,0.21601704097315194,train-clean-100/254/27760/254_27760_000016_000002.wav,0.2719585586161314,tr/407a0102_0.26532_20ko010i_-0.26532.wav,1.091090622794135
1246_124550_000017_000004.wav_730_358_000010_000007.wav,train-clean-100/1246/124550/1246_124550_000017_000004.wav,0.25482006229382664,train-clean-100/730/358/730_358_000010_000007.wav,0.2638032798272066,tr/025c0201_0.30286_40go0314_-0.30286.wav,2.4294061252795913
8238_274553_000010_000000.wav_3857_180923_000011_000002.wav,train-clean-100/8238/274553/8238_274553_000010_000000.wav,0.2355025311612557,train-clean-100/3857/180923/3857_180923_000011_000002.wav,0.2812818595846861,tr/206o010c_2.4592_20ec0106_-2.4592.wav,0.937100738738457
5022_29405_000035_000001.wav_302_123516_000019_000001.wav,train-clean-100/5022/29405/5022_29405_000035_000001.wav,0.2683745734026048,train-clean-100/302/123516/302_123516_000019_000001.wav,0.23861611815815661,tr/01fo030m_1.7554_01sa010j_-1.7554.wav,1.3468723497525141
211_122442_000068_000000.wav_5750_100289_000017_000002.wav,train-clean-100/211/122442/211_122442_000068_000000.wav,0.28621794912483833,train-clean-100/5750/100289/5750_100289_000017_000002.wav,0.3289995967267395,tr/028o030e_1.149_01nc0215_-1.149.wav,1.5239385992627572
7505_258958_000029_000002.wav_2416_152139_000092_000000.wav,train-clean-100/7505/258958/7505_258958_000029_000002.wav,0.19705466314956185,train-clean-100/2416/152139/2416_152139_000092_000000.wav,0.2761811413487921,tr/20lo010l_2.1291_205o0103_-2.1291.wav,1.960118549942672
887_123291_000028_000000.wav_1246_124550_000028_000004.wav,train-clean-100/887/123291/887_123291_000028_000000.wav,0.34360579643508143,train-clean-100/1246/124550/1246_124550_000028_000004.wav,0.2768658817574455,tr/01jc020h_0.79134_02da0110_-0.79134.wav,1.296405917552713
4788_294466_000002_000001.wav_7447_91186_000033_000000.wav,train-clean-100/4788/294466/4788_294466_000002_000001.wav,0.4056134179602571,train-clean-100/7447/91186/7447_91186_000033_000000.wav,0.23648587886892278,tr/40ao0319_0.51298_024o030y_-0.51298.wav,3.8093930680058454
4680_16041_000027_000006.wav_6081_41997_000006_000000.wav,train-clean-100/4680/16041/4680_16041_000027_000006.wav,0.2581761224810839,train-clean-100/6081/41997/6081_41997_000006_000000.wav,0.4055572860732405,tr/403o0317_2.1238_40lc021d_-2.1238.wav,2.0207519246766155
3486_166446_000027_000000.wav_8468_286673_000032_000002.wav,train-clean-100/3486/166446/3486_166446_000027_000000.wav,0.3849207637056714,train-clean-100/8468/286673/8468_286673_000032_000002.wav,0.22602597622764803,tr/01pc0206_0.12894_01fc0202_-0.12894.wav,0.8833952536194458
5393_19219_000047_000021.wav_5104_33407_000074_000000.wav,train-clean-100/5393/19219/5393_19219_000047_000021.wav,0.3045399462939559,train-clean-100/5104/33407/5104_33407_000074_000000.wav,0.31182268171946625,tr/40ja010c_2.2553_40no0318_-2.2553.wav,1.3158351064181313
8108_280354_000018_000000.wav_8419_293469_000011_000001.wav,train-clean-100/8108/280354/8108_280354_000018_000000.wav,0.26198749920192305,train-clean-100/8419/293469/8419_293469_000011_000001.wav,0.2705625323226466,tr/01mc020j_2.019_013c020n_-2.019.wav,0.3912888410977914
1355_39947_000013_000008.wav_8630_305213_000009_000004.wav,train-clean-100/1355/39947/1355_39947_000013_000008.wav,0.21292439156640017,train-clean-100/8630/305213/8630_305213_000009_000004.wav,0.2212559288608942,tr/207o010i_0.32691_025o0301_-0.32691.wav,1.1650224151126374
125_121124_000076_000003.wav_405_130894_000075_000003.wav,train-clean-100/125/121124/125_121124_000076_000003.wav,0.35036680568360773,train-clean-100/405/130894/405_130894_000075_000003.wav,0.5110798754803906,tr/40co0309_0.89967_020c020b_-0.89967.wav,4.4994843298367195
196_122152_000006_000004.wav_1841_179183_000022_000002.wav,train-clean-100/196/122152/196_122152_000006_000004.wav,0.5956737205002826,train-clean-100/1841/179183/1841_179183_000022_000002.wav,0.28475011812942075,tr/01fc0202_1.595_01xa010c_-1.595.wav,1.0740131461929507
32_21634_000008_000001.wav_3982_182255_000023_000005.wav,train-clean-100/32/21634/32_21634_000008_000001.wav,0.21012355215880232,train-clean-100/3982/182255/3982_182255_000023_000005.wav,0.42543044519580364,tr/20do010o_2.0769_20ko010d_-2.0769.wav,1.0784163864040677
40_222_000007_000000.wav_7402_90848_000048_000001.wav,train-clean-100/40/222/40_222_000007_000000.wav,0.24726737827160833,train-clean-100/7402/90848/7402_90848_000048_000001.wav,0.3599184155085829,tr/01nc0202_0.64673_20ho010l_-0.64673.wav,1.3887428846760803
8088_284756_000001_000002.wav_1098_133695_000003_000009.wav,train-clean-100/8088/284756/8088_284756_000001_000002.wav,0.2969884945240837,train-clean-100/1098/133695/1098_133695_000003_000009.wav,0.4758041261892592,tr/20lo010l_2.3596_20ma010d_-2.3596.wav,4.391484284462351
40_222_000033_000005.wav_2092_145706_000029_000000.wav,train-clean-100/40/222/40_222_000033_000005.wav,0.34168959943561683,train-clean-100/2092/145706/2092_145706_000029_000000.wav,0.28213319353566196,tr/01ka010r_0.92234_023o030a_-0.92234.wav,2.8547168072236526
3982_178459_000055_000000.wav_3242_67153_000020_000004.wav,train-clean-100/3982/178459/3982_178459_000055_000000.wav,0.4646880334900415,train-clean-100/3242/67153/3242_67153_000020_000004.wav,0.2202806182758638,tr/02ac0204_1.251_01ec020l_-1.251.wav,2.1641885416005078
7505_83618_000007_000001.wav_2817_142371_000032_000001.wav,train-clean-100/7505/83618/7505_83618_000007_000001.wav,0.17831697934553856,train-clean-100/2817/142371/2817_142371_000032_000001.wav,0.1492260893038839,tr/40mo0312_0.90974_02ba0108_-0.90974.wav,1.8220884425552184
4680_16042_000013_000000.wav_8975_270782_000019_000006.wav,train-clean-100/4680/16042/4680_16042_000013_000000.wav,0.34482340397892774,train-clean-100/8975/270782/8975_270782_000019_000006.wav,0.18468651251730914,tr/40ko031c_0.74766_407o030j_-0.74766.wav,2.478467929263955
6147_34607_000013_000031.wav_8838_298546_000026_000000.wav,train-clean-100/6147/34607/6147_34607_000013_000031.wav,0.373321787435236,train-clean-100/8838/298546/8838_298546_000026_000000.wav,0.2040040264550509,tr/40mc0210_0.96169_40ba0108_-0.96169.wav,0.6664903005135562
446_123501_000009_000000.wav_8465_246943_000018_000000.wav,train-clean-100/446/123501/446_123501_000009_000000.wav,0.32908018609904216,train-clean-100/8465/246943/8465_246943_000018_000000.wav,0.45462295103634914,tr/025c0201_1.3604_01xa010k_-1.3604.wav,3.678527838834054
1363_139304_000012_000003.wav_4160_11549_000021_000004.wav,train-clean-100/1363/139304/1363_139304_000012_000003.wav,0.2549460254593263,train-clean-100/4160/11549/4160_11549_000021_000004.wav,0.23798603598503906,tr/016c020w_0.23546_01po030h_-0.23546.wav,1.857523149165614
4813_248638_000016_000002.wav_26_496_000021_000005.wav,train-clean-100/4813/248638/4813_248638_000016_000002.wav,0.558888761935856,train-clean-100/26/496/26_496_000021_000005.wav,0.20010756498116028,tr/01nc0202_2.4924_016o030w_-2.4924.wav,0.3006880717178921
1502_122615_000038_000004.wav_2136_5147_000030_000002.wav,train-clean-100/1502/122615/1502_122615_000038_000004.wav,0.32104476973624074,train-clean-100/2136/5147/2136_5147_000030_000002.wav,0.3529963857084776,tr/20co010d_1.3173_20no010d_-1.3173.wav,3.2614316595223385
2691_156755_000020_000001.wav_831_130746_000034_000004.wav,train-clean-100/2691/156755/2691_156755_000020_000001.wav,0.1922574750836949,train-clean-100/831/130746/831_130746_000034_000004.wav,0.22683748476936283,tr/024c020i_2.2577_01sc0216_-2.2577.wav,1.3062526064541764
40_121026_000179_000004.wav_8123_275193_000015_000000.wav,train-clean-100/40/121026/40_121026_000179_000004.wav,0.2937795558789848,train-clean-100/8123/275193/8123_275193_000015_000000.wav,0.30225373740789774,tr/01nc0202_1.0537_40jc020w_-1.0537.wav,0.6973867959127958
7800_283478_000018_000000.wav_298_126790_000014_000001.wav,train-clean-100/7800/283478/7800_283478_000018_000000.wav,0.3685884501666688,train-clean-100/298/126790/298_126790_000014_000001.wav,0.4661663289603125,tr/40gc0215_0.88256_01ro030d_-0.88256.wav,2.738925409229973
118_47824_000125_000001.wav_5163_18515_000034_000000.wav,train-clean-100/118/47824/118_47824_000125_000001.wav,0.32088705100284354,train-clean-100/5163/18515/5163_18515_000034_000000.wav,0.23654719913557892,tr/01vc0214_0.92543_025o031e_-0.92543.wav,2.6057247266854433
426_122822_000054_000001.wav_7794_295955_000003_000007.wav,train-clean-100/426/122822/426_122822_000054_000001.wav,0.3038661269564328,train-clean-100/7794/295955/7794_295955_000003_000007.wav,0.1573583653661729,tr/011c0205_1.6203_40ao030t_-1.6203.wav,1.4277259488232619
6367_65536_000032_000003.wav_200_124140_000002_000002.wav,train-clean-100/6367/65536/6367_65536_000032_000003.wav,0.2714220553667589,train-clean-100/200/124140/200_124140_000002_000002.wav,0.23167676831189832,tr/01go0316_2.2098_01ko0307_-2.2098.wav,0.38519262462186277
405_130895_000017_000001.wav_4362_15663_000018_000002.wav,train-clean-100/405/130895/405_130895_000017_000001.wav,0.3104008940628584,train-clean-100/4362/15663/4362_15663_000018_000002.wav,0.23317360218288538,tr/20do0103_1.5841_019c020e_-1.5841.wav,1.135830447925985
229_130880_000106_000000.wav_3664_178366_000022_000000.wav,train-clean-100/229/130880/229_130880_000106_000000.wav,0.21108343847229719,train-clean-100/3664/178366/3664_178366_000022_000000.wav,0.24766356418217714,tr/01lo0319_0.62471_407c021d_-0.62471.wav,2.097043465725466
7059_88364_000015_000001.wav_8629_261139_000024_000002.wav,train-clean-100/7059/88364/7059_88364_000015_000001.wav,0.4176792798514347,train-clean-100/8629/261139/8629_261139_000024_000002.wav,0.5105606992553572,tr/401c0213_0.99399_20cc0106_-0.99399.wav,0.6415131482231707
87_121553_000036_000000.wav_5561_41615_000027_000001.wav,train-clean-100/87/121553/87_121553_000036_000000.wav,0.40305254507127203,train-clean-100/5561/41615/5561_41615_000027_000001.wav,0.4989308542673761,tr/01sc021a_0.13691_01nc021f_-0.13691.wav,2.3042337545668965
1624_168623_000004_000009.wav_5652_19215_000029_000000.wav,train-clean-100/1624/168623/1624_168623_000004_000009.wav,0.3278666184722433,train-clean-100/5652/19215/5652_19215_000029_000000.wav,0.15657167517889686,tr/40mo0304_1.7974_01yo030m_-1.7974.wav,0.6844669081653758
8098_278278_000006_000002.wav_3830_12535_000006_000002.wav,train-clean-100/8098/278278/8098_278278_000006_000002.wav,0.20817936271893142,train-clean-100/3830/12535/3830_12535_000006_000002.wav,0.3602174534672775,tr/026o030p_0.14234_01fo0317_-0.14234.wav,1.3980437876380862
730_358_000010_000003.wav_3259_158083_000077_000008.wav,train-clean-100/730/358/730_358_000010_000003.wav,0.19407138118582004,train-clean-100/3259/158083/3259_158083_000077_000008.wav,0.1667209449399865,tr/40da010l_0.84628_01cc0204_-0.84628.wav,1.0862036336843177
3607_29116_000004_000002.wav_2514_149482_000006_000005.wav,train-clean-100/3607/29116/3607_29116_000004_000002.wav,0.3630676508718746,train-clean-100/2514/149482/2514_149482_000006_000005.wav,0.2520942202603801,tr/017o0304_0.072614_025o0302_-0.072614.wav,1.973764557387042
5022_29405_000080_000001.wav_909_131041_000017_000000.wav,train-clean-100/5022/29405/5022_29405_000080_000001.wav,0.37002454649796107,train-clean-100/909/131041/909_131041_000017_000000.wav,0.4397901744012699,tr/01no0302_0.15664_018o031a_-0.15664.wav,0.8675664468095722
7367_86737_000056_000000.wav_6367_74004_000021_000000.wav,train-clean-100/7367/86737/7367_86737_000056_000000.wav,0.38406620410047976,train-clean-100/6367/74004/6367_74004_000021_000000.wav,0.37052213870839357,tr/01ko030k_2.0519_40gc0213_-2.0519.wav,2.6244907966284985
3526_175658_000008_000002.wav_8238_283452_000033_000009.wav,train-clean-100/3526/175658/3526_175658_000008_000002.wav,0.39701264302087996,train-clean-100/8238/283452/8238_283452_000033_000009.wav,0.31212510126269344,tr/025o0303_0.44153_20pa010z_-0.44153.wav,0.39925146415104673
3982_178459_000072_000000.wav_6272_70171_000002_000004.wav,train-clean-100/3982/178459/3982_178459_000072_000000.wav,0.38388236006381127,train-clean-100/6272/70171/6272_70171_000002_000004.wav,0.42005403452487966,tr/40pa010q_1.141_01dc020o_-1.141.wav,2.156881117968652
7447_91186_000003_000004.wav_7505_258958_000017_000002.wav,train-clean-100/7447/91186/7447_91186_000003_000004.wav,0.445304569758868,train-clean-100/7505/258958/7505_258958_000017_000002.wav,0.49937722380522237,tr/20co0103_2.2394_404a0108_-2.2394.wav,0.4654494909624189
7511_102420_000012_000001.wav_302_123516_000029_000003.wav,train-clean-100/7511/102420/7511_102420_000012_000001.wav,0.4944677833877366,train-clean-100/302/123516/302_123516_000029_000003.wav,0.7453931635271698,tr/20ua010f_0.48237_40ao0306_-0.48237.wav,0.9739457819236229
6367_74004_000031_000002.wav_7511_102420_000031_000004.wav,train-clean-100/6367/74004/6367_74004_000031_000002.wav,0.2817982242722465,train-clean-100/7511/102420/7511_102420_000031_000004.wav,0.17106625695827168,tr/20oo0102_0.46674_01ec020h_-0.46674.wav,0.8073577618460722
8098_278278_000004_000005.wav_8630_305213_000009_000001.wav,train-clean-100/8098/278278/8098_278278_000004_000005.wav,0.16486630285136697,train-clean-100/8630/305213/8630_305213_000009_000001.wav,0.3385878392281885,tr/20oc0108_2.1931_025o0316_-2.1931.wav,3.504010399548867
1867_148436_000002_000000.wav_1970_26100_000021_000000.wav,train-clean-100/1867/148436/1867_148436_000002_000000.wav,0.39481249032040655,train-clean-100/1970/26100/1970_26100_000021_000000.wav,0.39598065054873033,tr/025c0201_2.3247_20ha010c_-2.3247.wav,2.4134698373909917
26_495_000057_000000.wav_831_130739_000018_000001.wav,train-clean-100/26/495/26_495_000057_000000.wav,0.539925058499051,train-clean-100/831/130739/831_130739_000018_000001.wav,0.25884736247433116,tr/01jc0210_1.3603_20fa010j_-1.3603.wav,4.52694174675731
5322_7678_000003_000002.wav_5163_39921_000036_000002.wav,train-clean-100/5322/7678/5322_7678_000003_000002.wav,0.31053422783208035,train-clean-100/5163/39921/5163_39921_000036_000002.wav,0.1965618344260136,tr/01so030c_1.9579_20eo010k_-1.9579.wav,1.0004686287685631
8312_279791_000037_000000.wav_1624_142933_000033_000002.wav,train-clean-100/8312/279791/8312_279791_000037_000000.wav,0.2962864127365009,train-clean-100/1624/142933/1624_142933_000033_000002.wav,0.26183627812260396,tr/01zo031e_0.014551_019o030w_-0.014551.wav,0.8748441910584572
1088_129236_000028_000010.wav_2952_407_000005_000002.wav,train-clean-100/1088/129236/1088_129236_000028_000010.wav,0.30628816687453325,train-clean-100/2952/407/2952_407_000005_000002.wav,0.4331314825664081,tr/025c0201_0.89273_40ga010m_-0.89273.wav,1.7303463870362554
5022_29405_000021_000015.wav_6529_62554_000083_000000.wav,train-clean-100/5022/29405/5022_29405_000021_000015.wav,0.17769132464768722,train-clean-100/6529/62554/6529_62554_000083_000000.wav,0.2734963779950759,tr/028o0312_1.1669_01cc0215_-1.1669.wav,3.2742632462272065
2843_152918_000011_000011.wav_1069_133699_000015_000000.wav,train-clean-100/2843/152918/2843_152918_000011_000011.wav,0.4079571016605588,train-clean-100/1069/133699/1069_133699_000015_000000.wav,0.3623454225760098,tr/01ao0302_0.69824_205o010o_-0.69824.wav,5.542841602621901
1183_133255_000001_000000.wav_669_129074_000024_000010.wav,train-clean-100/1183/133255/1183_133255_000001_000000.wav,0.27526487933552474,train-clean-100/669/129074/669_129074_000024_000010.wav,0.26863402508459583,tr/02bo030x_0.13447_013o0318_-0.13447.wav,2.4370353367106645
4051_11217_000015_000000.wav_6563_285357_000001_000005.wav,train-clean-100/4051/11217/4051_11217_000015_000000.wav,0.2076101247613347,train-clean-100/6563/285357/6563_285357_000001_000005.wav,0.38982843552353125,tr/02dc020h_1.9588_208c010h_-1.9588.wav,1.8860921577032221
1183_133255_000010_000004.wav_5808_48608_000015_000001.wav,train-clean-100/1183/133255/1183_133255_000010_000004.wav,0.16929001398859544,train-clean-100/5808/48608/5808_48608_000015_000001.wav,0.35085420462664246,tr/40lo030g_0.60045_01fc0202_-0.60045.wav,1.2293073891946178
32_21631_000033_000000.wav_233_155990_000008_000001.wav,train-clean-100/32/21631/32_21631_000033_000000.wav,0.1954539810314836,train-clean-100/233/155990/233_155990_000008_000001.wav,0.20956749870066288,tr/025o0311_0.69871_40ba010e_-0.69871.wav,2.6540876358476653
7078_271888_000009_000003.wav_1088_134315_000073_000002.wav,train-clean-100/7078/271888/7078_271888_000009_000003.wav,0.37102147292290993,train-clean-100/1088/134315/1088_134315_000073_000002.wav,0.42815611113031005,tr/01za010s_1.0789_40mc020a_-1.0789.wav,0.5309527443233066
6064_56168_000041_000000.wav_8312_279791_000048_000004.wav,train-clean-100/6064/56168/6064_56168_000041_000000.wav,0.5441112752316154,train-clean-100/8312/279791/8312_279791_000048_000004.wav,0.35376869581854414,tr/01nc0202_0.41859_01ic020u_-0.41859.wav,1.0207130255838839
8630_305212_000013_000003.wav_374_180299_000009_000000.wav,train-clean-100/8630/305212/8630_305212_000013_000003.wav,0.23770556272823642,train-clean-100/374/180299/374_180299_000009_000000.wav,0.2704848180371541,tr/20bc0106_2.0765_01ga010k_-2.0765.wav,0.8232253256594185
3664_178366_000011_000001.wav_3830_12531_000018_000002.wav,train-clean-100/3664/178366/3664_178366_000011_000001.wav,0.30821947605422745,train-clean-100/3830/12531/3830_12531_000018_000002.wav,0.3998783624590456,tr/025c0214_0.053725_40ja0110_-0.053725.wav,1.2572139068685038
1355_39947_000012_000005.wav_233_155990_000006_000010.wav,train-clean-100/1355/39947/1355_39947_000012_000005.wav,0.3684538664127746,train-clean-100/233/155990/233_155990_000006_000010.wav,0.40447000963968915,tr/20bc0107_2.4947_025c0201_-2.4947.wav,2.89403397266513
200_124139_000046_000001.wav_405_130895_000062_000001.wav,train-clean-100/200/124139/200_124139_000046_000001.wav,0.3261748954225693,train-clean-100/405/130895/405_130895_000062_000001.wav,0.7532390187662414,tr/023c0201_1.6342_01eo0305_-1.6342.wav,0.644581457233538
8088_284756_000136_000001.wav_5703_47212_000015_000001.wav,train-clean-100/8088/284756/8088_284756_000136_000001.wav,0.3979115214003033,train-clean-100/5703/47212/5703_47212_000015_000001.wav,0.3466910816357693,tr/01fc0201_1.2462_403o030a_-1.2462.wav,0.6250711105078834
2007_132570_000043_000002.wav_8312_279790_000026_000001.wav,train-clean-100/2007/132570/2007_132570_000043_000002.wav,0.24597104879730983,train-clean-100/8312/279790/8312_279790_000026_000001.wav,0.1904520348664447,tr/023o030q_2.3546_02ca010o_-2.3546.wav,1.0513741668217778
2289_152258_000002_000002.wav_4680_16042_000006_000005.wav,train-clean-100/2289/152258/2289_152258_000002_000002.wav,0.23957460235760716,train-clean-100/4680/16042/4680_16042_000006_000005.wav,0.20607870802612138,tr/02ec0217_2.0347_405c020e_-2.0347.wav,0.6626261163488978
8108_274318_000004_000002.wav_1088_134318_000031_000002.wav,train-clean-100/8108/274318/8108_274318_000004_000002.wav,0.3502671056054719,train-clean-100/1088/134318/1088_134318_000031_000002.wav,0.24131570419925646,tr/20ba0109_1.0732_025o0301_-1.0732.wav,1.623988849465697
